Unnamed: 0,project_id,option_id,option_calculation_id,company_id,projects_name,facility_type_id,facility_type,industry_type_id,name,started_at,finished_at,tax_rate_source,finance_discount_rate,tax_exempt,active,area_count,area_count_sum,ave_annual_hours,max_kwh_cost,max_kwh_cost_simple,existing_lighting_count,total_watts_per_product,ave_lm70,total_solution_count,total_existing_quantity,total_proposed_quantity,total_replacement_count,total_fixture_watts,total_fixture_watt_hours,total_fixture_life_years,total_item_watts,sol_total_existing_count,total_product_count,energy_savings_per_year,total_savings_per_year,rebates,net_replacement_cost,payback,ROI,address,city,state,zip_code,latitude,longitude
5884,11415,9832.0,9828.0,321,Neighbors Market,,,,Walter-O'Reilly,2021-04-28 20:03:41.963247,2021-04-28 20:03:52.324507,2.0,5,False,True,8,132.0,8760.0,,,8,61248.0,18272.72727272728,8,54.0,54.0,59.0,265.0,5864472.0,90.94291313108904,695.0,18,22,0.0,0.0,,3892.0,,0.0,,,,,,
5885,11434,9787.0,9783.0,573,Toyota of North Charlotte - Copy 1,1.0,Auto Related,,Larkin-Mitchell,2021-02-16 17:11:25.440214,2021-02-16 17:11:26.683654,2.0,5,False,True,1,2816.0,4380.0,0.1,,1,893824.0,15000.0,1,106.0,106.0,106.0,300.0,139284000.0,11.415525114155251,31800.0,1,1,45147.288,45147.288,,36456.301358,0.86,123.83946346244707,,,,,,
5886,11434,9788.0,9784.0,573,Toyota of North Charlotte - Copy 1,1.0,Auto Related,,Larkin-Mitchell,2021-02-16 16:47:11.050943,2021-02-16 16:47:13.137775,2.0,5,False,True,1,2816.0,4380.0,0.1,,1,893824.0,15000.0,1,106.0,106.0,106.0,300.0,139284000.0,11.415525114155251,31800.0,1,1,39835.224,39835.224,,30005.076,0.75,132.76161673444852,,,,,,
5887,11434,9789.0,9785.0,573,Toyota of North Charlotte - Copy 1,1.0,Auto Related,,Larkin-Mitchell,2021-02-16 17:43:44.273075,2021-02-16 17:43:45.629967,2.0,5,False,True,1,2816.0,4380.0,0.1,,1,893824.0,15000.0,1,106.0,106.0,106.0,400.0,185712000.0,11.415525114155251,42400.0,1,1,40504.488,40504.488,,44982.676358,1.18,90.04463780153986,,,,,,
5893,11440,9797.0,9793.0,739,RJ Evercrest Polymers,34.0,Manufacturing Facility,,Cronin-Kilback,2021-04-28 20:03:56.279842,2021-04-28 20:03:59.054814,2.0,5,False,True,5,9625.0,1914.6,0.18600000000000005,,5,6144875.0,16400.0,5,365.0,357.0,134.0,498.0,6376830.0,1241.5275241325332,2384.0,25,23,9916.18731,9916.18731,5825.0,9645.681,1.31,102.8044293606641,,,,,,
5896,11440,10003.0,9999.0,739,RJ Evercrest Polymers,34.0,Manufacturing Facility,,Cronin-Kilback,2021-04-28 20:03:56.967636,2021-04-28 20:03:59.685621,2.0,5,False,True,5,9625.0,1914.6,0.18600000000000005,,5,6144875.0,16400.0,5,141.0,133.0,134.0,498.0,6376830.0,1241.5275241325332,2384.0,25,23,8719.74231,8719.74231,0.0,11518.8325,1.86,75.699879393159,,,,,,
5897,11440,10004.0,10000.0,739,RJ Evercrest Polymers,34.0,Manufacturing Facility,,Cronin-Kilback,2021-04-28 20:03:57.575177,2021-04-28 20:04:00.04975,2.0,5,False,True,5,9625.0,1914.6,0.18600000000000005,,5,6144875.0,16400.0,5,52.0,44.0,134.0,498.0,6376830.0,1241.5275241325332,2384.0,25,23,5894.34,5894.34,0.0,7323.209999999999,2.18,80.4884743165907,,,,,,
5898,11442,9833.0,9829.0,557,Sports Central Gym,,,2357.0,Schoen-Kutch,2021-04-28 20:03:59.195044,2021-04-28 20:04:20.881925,2.0,5,False,True,7,250.0,8760.0,0.105,,7,181475.0,16200.0,7,1668.0,1668.0,340.0,1164.0,83018520.0,222.60273972602744,9477.0,41,41,15989.8032,17774.8722,,35285.6,2.03,50.3742948965017,,,,,,
5900,11446,10220.0,10216.0,581,FS Elliott Company ,,,2239.0,"Harvey, Kozey and Schuster",2021-04-28 19:59:40.612535,2021-04-28 19:59:45.499937,2.0,5,False,True,11,1457.0,5049.0,0.11,,11,2585000.0,18967.74193548387,11,11726.0,11726.0,2110.0,6268.0,872209701.0,1128.936423054069,172749.0,85,85,63338.89716000003,66828.91490550003,,489821.184725,6.58,13.64353298500549,,,,,,
5901,11448,9806.0,9802.0,118,Pacific welding,62.0,Warehouse (Not Refrigerated),,"Batz, Keebler and Schiller",2021-04-28 20:06:06.705221,2021-04-28 20:06:17.086069,2.0,5,False,True,3,196.0,3060.0,0.08,,3,102522.0,14428.571428571428,3,22.0,24.0,16.0,317.0,4580820.0,94.77124183006536,1497.0,4,6,2120.7024000000006,2120.7024000000006,4348.0,12031.214914285716,5.36,17.626668753808936,,,,,,
5902,11450,9854.0,9850.0,321,Recreation Outlet Ogden,,,,Walter-O'Reilly,2021-04-28 20:04:00.196735,2021-04-28 20:04:09.975312,2.0,5,False,True,4,112.0,8760.0,,,4,30912.0,17285.714285714286,4,285.0,993.0,484.0,215.0,26288608.0,158.4764427230181,5808.0,18,45,0.0,0.0,,5266.0,,0.0,,,,,,
5903,11451,9856.0,9852.0,321,Recreation Outlet Salt Lake,,,,Walter-O'Reilly,2021-04-28 20:04:05.681914,2021-04-28 20:04:21.555178,2.0,5,False,True,10,576.0,6570.0,,,10,1182240.0,12812.5,10,526.0,1222.0,847.0,847.0,51333864.0,390.66727422891813,11802.0,40,77,0.0,0.0,,11318.06669345118,,0.0,,,,,,
5904,11472,9809.0,9805.0,552,BCIT ATC - 2021,,,,"Reynolds, Pfeffer and Gottlieb",2021-04-28 20:06:09.447304,2021-04-28 20:06:24.198704,2.0,5,False,True,3,96.0,3650.0,0.0958,,3,17088.0,13666.666666666668,3,3958.0,3958.0,334.0,540.0,22265000.0,397.2602739726028,6100.0,29,29,3209.62093,3625.873013333329,,39018.8,9.21,9.292630766023887,,,,,,
5905,11474,9815.0,9811.0,739,Tier one,1.0,Auto Related,,Cronin-Kilback,2021-04-28 20:06:17.06903,2021-04-28 20:06:21.38784,2.0,5,False,True,5,24.0,2080.0,0.11,,5,20220.0,12500.0,5,5.0,5.0,20.0,308.0,3542240.0,192.3076923076923,1703.0,6,5,494.8944,494.8944,1966.0,1583.7600000000002,3.17,31.2480678890741,15 Hagerty Blvd.,West Chester,PA,19382.0,39.8975,-75.60181
5905,11474,9815.0,9811.0,739,Tier one,1.0,Auto Related,,Cronin-Kilback,2021-04-28 20:06:17.06903,2021-04-28 20:06:21.38784,2.0,5,False,True,5,24.0,2080.0,0.11,,5,20220.0,12500.0,5,5.0,5.0,20.0,308.0,3542240.0,192.3076923076923,1703.0,6,5,494.8944,494.8944,1966.0,1583.7600000000002,3.17,31.2480678890741,15 Hagerty Blvd.,West Chester,PA,19382.0,39.90789,-75.66135
5905,11474,9815.0,9811.0,739,Tier one,1.0,Auto Related,,Cronin-Kilback,2021-04-28 20:06:17.06903,2021-04-28 20:06:21.38784,2.0,5,False,True,5,24.0,2080.0,0.11,,5,20220.0,12500.0,5,5.0,5.0,20.0,308.0,3542240.0,192.3076923076923,1703.0,6,5,494.8944,494.8944,1966.0,1583.7600000000002,3.17,31.2480678890741,15 Hagerty Blvd.,West Chester,PA,19382.0,39.92398,-75.55753
5905,11474,9815.0,9811.0,739,Tier one,1.0,Auto Related,,Cronin-Kilback,2021-04-28 20:06:17.06903,2021-04-28 20:06:21.38784,2.0,5,False,True,5,24.0,2080.0,0.11,,5,20220.0,12500.0,5,5.0,5.0,20.0,308.0,3542240.0,192.3076923076923,1703.0,6,5,494.8944,494.8944,1966.0,1583.7600000000002,3.17,31.2480678890741,15 Hagerty Blvd.,West Chester,PA,19382.0,39.93956,-75.55418
5906,11478,9816.0,9812.0,575,Liberty Safe Exterior Lights,,,,Tillman-McGlynn,2021-04-28 20:06:17.296787,2021-04-28 20:06:20.64234,2.0,5,False,True,2,24.0,3406.0,0.065,,2,25992.0,10000.0,2,48.0,144.0,216.0,390.0,39424320.0,128.2051282051282,14040.0,7,19,2591.38178,2591.38178,,16118.45,5.68,16.077115231303257,,,,,,
5907,11480,9823.0,9819.0,537,Test Merit,40.0,Office (General Office Types),,Quigley Group,2021-04-28 20:06:20.750144,2021-04-28 20:06:23.479777,2.0,5,False,True,1,10.0,2704.0,0.1,,1,870.0,20000.0,1,14.0,14.0,14.0,150.0,1419600.0,73.96449704142013,525.0,4,4,94.2344,94.2344,,528.5,5.17,17.830539262062434,,,,,,
5908,11481,9822.0,9818.0,537,New Test,,,,Quigley Group,2021-04-28 20:06:21.507418,2021-04-28 20:06:25.247289,2.0,5,False,True,2,24.0,,,,2,3731.52,12750.0,2,715.0,715.0,481.0,231.0,0.0,0.0,16263.0,7,7,0.0,0.0,,33612.15,,0.0,,,,,,
5909,11482,9817.0,9813.0,251,Merits Health Products 2021 - 80 Highbays,,,,"Frami, Lowe and Mertz",2021-02-19 03:15:07.061667,2021-02-19 03:15:22.78228,2.0,5,False,True,5,714.0,5544.000000000001,0.1560064164,,5,519945.0,17285.714285714286,5,0.0,0.0,,,,,,8,15,3.4106051316484804e-13,3.4106051316484804e-13,0.0,1798.0,,1.896888282340645e-14,,,,,,
5910,11482,9819.0,9815.0,251,Merits Health Products 2021 - 80 Highbays,,,,"Frami, Lowe and Mertz",2021-02-22 05:55:36.698918,2021-02-22 05:56:04.531394,2.0,5,False,True,1,714.0,5544.000000000001,0.1560064164,,1,103989.0,17285.714285714286,1,0.0,0.0,,,,,,1,1,3.4106051316484804e-13,3.4106051316484804e-13,,4578.75,,7.448769056289337e-15,,,,,,
5911,11482,9820.0,9816.0,251,Merits Health Products 2021 - 80 Highbays,,,,"Frami, Lowe and Mertz",2021-02-19 03:15:35.836949,2021-02-19 03:15:46.942956,2.0,5,False,True,5,714.0,5544.000000000001,0.1560064164,,5,519945.0,17285.714285714286,5,0.0,0.0,,,,,,8,15,0.0,0.0,,742.5,,0.0,,,,,,
5912,11482,9821.0,9817.0,251,Merits Health Products 2021 - 80 Highbays,,,,"Frami, Lowe and Mertz",2021-02-19 03:15:27.404673,2021-02-19 03:15:43.317115,2.0,5,False,True,1,714.0,5544.000000000001,0.1560064164,,1,103989.0,17285.714285714286,1,0.0,0.0,,,,,,1,1,3.4106051316484804e-13,3.4106051316484804e-13,,978.75,,3.484654029781334e-14,,,,,,
5913,11482,9829.0,9825.0,251,Merits Health Products 2021 - 80 Highbays,,,,"Frami, Lowe and Mertz",2021-02-22 06:01:09.276135,2021-02-22 06:01:16.137172,2.0,5,False,True,1,714.0,5544.000000000001,0.1560064164,,1,103989.0,17285.714285714286,1,160.0,160.0,81.0,300.0,43740000.0,27.777777777777786,12150.0,2,2,4901.284785322079,4901.284785322079,,23680.40405,4.51,20.6976400190354,,,,,,
5914,11483,9824.0,9820.0,581,FS Elliot High Level Overview ,,,2239.0,"Harvey, Kozey and Schuster",2021-04-28 20:06:21.898325,2021-04-28 20:06:26.831997,2.0,5,False,True,6,64.0,5049.0,0.083,,6,50448.0,16375.0,6,802.0,802.0,802.0,380.0,275590071.9,111.13311766906538,56338.0,9,9,48855.6270873,56547.2736873,,185372.71457245492,3.15,30.50463700535489,,,,,,
5915,11484,9825.0,9821.0,552,132 W Esplanade - New,,,,"Reynolds, Pfeffer and Gottlieb",2021-02-19 18:52:08.180142,2021-02-19 18:52:09.106499,2.0,5,False,True,4,24.0,3650.0,0.0958,,4,4632.0,25000.0,4,4716.0,4716.0,1999.0,157.0,140207450.0,164.3835616438356,38413.0,12,12,13865.81418,15255.73418,26550.0,61950.04999999999,3.85,24.625862577996305,,,,,,
5916,11484,9826.0,9822.0,552,132 W Esplanade - New,,,,"Reynolds, Pfeffer and Gottlieb",2021-02-24 21:04:30.252657,2021-02-24 21:04:31.414846,2.0,5,False,True,4,24.0,3650.0,0.0958,,4,4632.0,25000.0,4,1007.0,1007.0,1007.0,59.6,131363500.0,54.794520547945204,35990.0,4,4,7815.1245,9205.0445,22476.62,125273.43,,7.347962373186397,,,,,,
5917,11485,9827.0,9823.0,793,Cardinal Pointe Residents,,,,"Nitzsche, Feil and Botsford",2021-04-28 20:06:23.648195,2021-04-28 20:06:26.206081,2.0,5,False,True,2,24.0,1800.0,0.11,,2,1800.0,20000.0,2,220.0,220.0,220.0,48.0,9075000.0,44.0,3630.0,2,2,589.875,589.875,,34893.75,,1.6904889844169804,,,,,,
5918,11486,9943.0,9939.0,213,Town of Cape Elizabeth-Fire Dept,,,2336.0,Leffler and Sons,2021-04-28 20:06:24.334852,2021-04-28 20:06:35.027366,2.0,5,False,True,8,1105.0,2240.0,,,8,704480.0,19230.76923076923,8,512.0,512.0,256.0,1054.0,16092500.0,1648.4729121715422,6138.0,45,45,0.0,0.0,,29704.441176470562,,0.0,,,,,,
5919,11487,9834.0,9830.0,213,Town of Cape Elizabeth-Police Dept,,,2336.0,Leffler and Sons,2021-04-28 20:06:25.351403,2021-04-28 20:10:34.59473,2.0,5,False,True,7,2112.0,1420.0,,,7,976668.0,20000.0,7,1809.0,1809.0,588.0,3310.0,33583140.0,5080.128205128213,11855.0,157,157,0.0,0.0,,29313.59117647061,,0.0,,,,,,
5920,11488,9831.0,9827.0,213,Town of Cape Elizabeth-Public Works,,,2336.0,Leffler and Sons,2021-04-28 20:06:26.333623,2021-04-28 20:06:37.395329,2.0,5,False,True,6,288.0,1560.0,0.13,,6,165456.0,18750.0,6,700.0,700.0,216.0,900.0,16082560.0,961.5384615384617,7732.0,36,36,3109.6,3109.6,,45566.94770294115,,6.824244670220227,,,,,,
5921,11489,9841.0,9837.0,211,Buddy Bunker Chevrelot,1.0,Auto Related,2222.0,Ruecker-Jacobs,2021-04-28 20:06:26.947844,2021-04-28 20:10:31.133819,2.0,5,False,True,9,342.0,3150.0,0.07,,9,528390.0,14611.111111111111,9,1399.0,1390.0,672.0,1521.0,69637050.0,1134.6031746031745,22107.0,79,70,5857.803000000001,10342.803,,15789.55,1.51,65.50410239683842,,,,,,
5922,11489,9895.0,9891.0,211,Buddy Bunker Chevrelot,1.0,Auto Related,2222.0,Ruecker-Jacobs,2021-04-28 20:06:35.162861,2021-04-28 20:10:36.755162,2.0,5,False,True,9,342.0,3150.0,0.07,,9,528390.0,14611.111111111111,9,1134.0,1134.0,672.0,1521.0,69637050.0,1134.6031746031745,22107.0,79,70,2088.7965,4473.7965,2500.0,15263.684999999998,3.28,29.31006830919271,,,,,,
5923,11490,9874.0,9870.0,321,"AAA Sew & Vac, Inc.",,,,Walter-O'Reilly,2021-04-28 20:06:37.515102,2021-04-28 20:10:31.125422,2.0,5,False,True,3,9.0,3120.0,,,3,1260.0,20000.0,3,45.0,117.0,117.0,34.0,4314960.0,32.05128205128205,1383.0,3,6,0.0,0.0,,1746.0,,0.0,,,,,,
5924,11491,9875.0,9871.0,321,Dance Crew,,,,Walter-O'Reilly,2021-04-28 20:10:31.317536,2021-04-28 20:10:33.997998,2.0,5,False,True,3,9.0,2184.0,,,3,2448.0,13666.666666666668,3,15.0,15.0,15.0,65.0,963144.0,45.78754578754579,441.0,3,3,0.0,0.0,,1808.0,,0.0,,,,,,
5925,11493,9830.0,9826.0,416,Dove Die & Stamping Co. ,34.0,Manufacturing Facility,2249.0,Hermiston Group,2021-04-28 20:10:31.3156,2021-04-28 21:29:48.831943,2.0,5,False,True,10,902.0,2730.0,0.18,,10,1344800.0,17863.636363636364,10,2411.0,4201.0,1938.0,1914.0,94288740.0,2776.5567765567766,34538.0,89,164,20310.5448,20310.5448,,47707.0,2.29,42.573510805542156,,,,,,
5926,11496,9836.0,9832.0,581,Cummins Belle Vernon Exterior,,,2239.0,"Harvey, Kozey and Schuster",2021-04-28 20:10:34.098483,2021-04-28 20:10:36.526644,2.0,5,False,True,1,6.0,4368.0,0.08,,1,1380.0,15000.0,1,4.0,4.0,4.0,22.0,384384.0,11.446886446886447,88.0,1,1,1538.23488,1823.46528,,8841.5516,4.54,20.62381539457396,,,,,,
5927,11499,9881.0,9877.0,321,AJ Motion Sports - Outlet Union Square,,,,Walter-O'Reilly,2021-04-28 20:10:36.885841,2021-04-28 21:29:31.277125,2.0,5,False,True,3,36.0,8760.0,,,3,7632.0,13666.666666666668,3,402.0,1564.0,402.0,82.0,17268288.0,85.83596768528274,4808.0,7,21,0.0,0.0,,6362.006827394921,,0.0,,,,,,
5928,11500,9882.0,9878.0,321,Allstate - Sandy Union Square,,,,Walter-O'Reilly,2021-04-28 20:10:43.642933,2021-04-28 21:29:38.238831,2.0,5,False,True,3,28.0,2600.0,,,3,3381.0,20000.0,3,178.0,348.0,144.0,144.0,4482400.0,221.15384615384613,1724.0,12,22,0.0,0.0,,1365.0,,0.0,,,,,,
5929,11512,9872.0,9868.0,581,Trinity Cathedral,,,2239.0,"Harvey, Kozey and Schuster",2021-04-28 21:29:31.409725,2021-04-28 21:29:38.251905,2.0,5,False,True,3,6.0,1000.0,0.09,,3,3237.0,14166.666666666668,3,86.0,86.0,60.0,330.0,5300000.0,200.0,5300.0,4,4,1372.59,1635.99,,28689.257142857125,,5.702448104019028,,,,,,
5930,11513,9842.0,9838.0,449,St. Elijah Church lot lights,5.0,Church,,Barton Group,2021-04-28 21:29:31.57146,2021-04-28 21:29:34.833342,2.0,5,False,True,2,4.0,3650.0,0.1,,2,2000.0,10000.0,2,72.0,72.0,72.0,136.0,21608000.0,27.397260273972602,5920.0,2,2,6161.2,6161.2,,17324.920000000002,2.72,35.56264617672116,,,,,,
5931,11514,9843.0,9839.0,251,Merits Health Products 2021 - 60 Highbays,,,,"Frami, Lowe and Mertz",2021-02-25 02:13:04.04222,2021-02-25 02:13:05.629277,2.0,5,False,True,1,714.0,5544.000000000001,0.1560064164,,1,103989.0,13714.285714285714,1,120.0,120.0,61.0,300.0,32940000.0,27.777777777777786,9150.0,2,2,6409.8044293435205,6409.8044293435205,,22040.32378,3.29,29.082169995887057,,,,,,
5932,11514,9849.0,9845.0,251,Merits Health Products 2021 - 60 Highbays,,,,"Frami, Lowe and Mertz",2021-02-24 19:50:39.99849,2021-02-24 19:50:54.938895,2.0,5,False,True,1,714.0,5544.000000000001,0.1560064164,,1,103989.0,13714.285714285714,1,0.0,0.0,,,,,,1,1,3.4106051316484804e-13,3.4106051316484804e-13,,6163.06875,5.85,5.533939779024014e-15,,,,,,
5933,11514,9855.0,9851.0,251,Merits Health Products 2021 - 60 Highbays,,,,"Frami, Lowe and Mertz",2021-02-23 21:20:06.576368,2021-02-23 21:20:27.181856,2.0,5,False,True,1,714.0,5544.000000000001,0.1560064164,,1,103989.0,13714.285714285714,1,0.0,0.0,,,,,,1,1,3.4106051316484804e-13,3.4106051316484804e-13,,6526.99,,5.225387401617714e-15,,,,,,
5934,11514,9877.0,9873.0,251,Merits Health Products 2021 - 60 Highbays,,,,"Frami, Lowe and Mertz",2021-02-25 05:01:52.988268,2021-02-25 05:01:54.578906,2.0,5,False,True,1,714.0,5544.000000000001,0.1560064164,,1,103989.0,13714.285714285714,1,120.0,120.0,61.0,277.5,28080000.0,27.777777777777786,7800.0,2,2,5377.88563547541,5377.88563547541,,19200.440705,3.4,28.009178112640672,,,,,,
5935,11515,9878.0,9874.0,999,SAG-AFTRA,,,,Gleichner Group,2021-04-28 21:29:34.967653,2021-04-28 21:29:40.820115,2.0,5,False,True,4,32.0,6570.0,0.15,,4,22784.0,15000.0,4,1659.0,1659.0,1659.0,239.0,191073120.0,37.100456621004575,21992.0,4,4,48310.52400000001,48310.52400000001,,0.0,0.0,inf,,,,,,
5936,11517,9850.0,9846.0,318,Spectrum Paint Siloam Springs ,,,2251.0,Abernathy Inc,2021-04-28 21:29:38.446286,2021-04-28 21:29:45.317999,2.0,5,False,True,3,18.0,3668.0,0.12,,3,3132.0,13666.666666666668,3,348.0,348.0,93.0,57.5,3906420.0,74.97273718647764,1065.0,7,7,2478.5409600000007,2478.5409600000007,,5712.876,2.25,43.38516992141962,,,,,,
5937,11518,9845.0,9841.0,118,Blarney Brothers,52.0,Retail,,"Batz, Keebler and Schiller",2021-04-28 21:29:38.450946,2021-04-28 21:29:46.793546,2.0,5,False,True,4,108.0,5408.0,0.1,,4,57888.0,18333.33333333333,4,79.0,79.0,58.0,450.0,7014384.0,363.3241758241757,1701.0,15,15,1204.008,1204.008,1295.0,2659.944444444446,2.16,45.26440401846318,,,,,,
5938,11521,10199.0,10195.0,213,Kittery Center,,,2336.0,Leffler and Sons,2021-04-28 21:29:45.497218,2021-04-28 21:29:52.937676,2.0,5,False,True,6,35.0,4380.0,0.165,,6,51300.0,20000.0,6,64.0,64.0,56.0,608.0,11843520.0,159.8173515981735,2704.0,11,11,3012.2136,3012.2136,,7449.249999999996,2.4,40.43646810081554,,,,,,
5939,11522,9846.0,9842.0,623,PISI Insurance with Snyder,,,,"Haag, Wilderman and Blick",2021-04-28 21:29:46.941949,2021-04-28 21:29:50.108103,2.0,5,False,True,2,2.0,2500.0,0.075,,2,298.0,20000.0,2,39.0,39.0,39.0,77.0,3862500.0,56.0,1545.0,2,2,333.9375,338.8125,,1737.98,4.77,19.49461443745037,,,,,,
5940,11559,9977.0,9973.0,731,Selby School,54.0,Schools (Jr./Sr. High),,Hayes LLC,2021-04-28 21:29:48.232265,2021-04-28 21:30:55.964314,2.0,5,False,True,16,1672.0,1800.0,0.05,,16,3702720.0,10863.636363636364,16,37131.0,37131.0,1863.0,5702.8,105639120.0,8605.555555555555,58688.4,221,221,4170.095999999997,4170.095999999997,,57909.79811499997,,7.201019750956178,,,,,,
5941,11559,10266.0,10262.0,731,Selby School,54.0,Schools (Jr./Sr. High),,Hayes LLC,2021-04-28 21:29:50.239356,2021-04-28 21:30:54.470896,2.0,5,False,True,16,1672.0,1800.0,0.05,,16,3702720.0,10863.636363636364,16,122.0,122.0,1863.0,6779.8,125770320.0,6563.888888888893,69872.4,221,221,145.87200000000004,145.87200000000004,,15795.9468,,0.9234774075081088,,,,,,
5942,11559,10270.0,10266.0,731,Selby School,54.0,Schools (Jr./Sr. High),,Hayes LLC,2021-04-28 21:29:53.055735,2021-04-28 21:30:54.939046,2.0,5,False,True,16,1672.0,1800.0,0.05,,16,3702720.0,10863.636363636364,16,122.0,122.0,1863.0,6779.8,125770320.0,6563.888888888894,69872.4,221,221,145.87200000000004,145.87200000000004,,15795.9468,,0.9234774075081088,,,,,,
5943,11559,10274.0,10270.0,731,Selby School,54.0,Schools (Jr./Sr. High),,Hayes LLC,2021-04-28 21:29:49.04834,2021-04-28 21:30:56.056785,2.0,5,False,True,16,1672.0,1800.0,0.05,,16,3702720.0,10863.636363636364,16,39615.0,39615.0,1863.0,5702.8,105639120.0,8605.555555555555,58688.4,221,221,4957.524,4957.524,,88886.04434833326,,5.577392982606004,,,,,,
5944,11565,9852.0,9848.0,568,3741 Old Georgetown Rd Halethorpe,40.0,Office (General Office Types),2254.0,"Monahan, Roberts and Harvey",2021-04-28 21:29:55.475223,2021-04-28 21:30:01.918767,2.0,5,False,True,4,40.0,3744.0,0.14,,4,11880.0,15250.0,4,106.0,101.0,24.0,368.0,3699072.0,133.54700854700857,988.0,11,10,931.43232,931.43232,,2078.6040000000007,2.18,44.81047472245793,,,,,,
5945,11568,9858.0,9854.0,118,Clatskanie Floral,52.0,Retail,,"Batz, Keebler and Schiller",2021-04-28 21:30:02.043466,2021-04-28 21:30:05.277937,2.0,5,False,True,2,80.0,2652.0,0.13,,2,11560.0,10500.0,2,35.0,35.0,35.0,70.0,3940872.0,67.87330316742081,1486.0,2,2,800.87748,800.87748,2710.0,253.40549999999985,0.32,316.0458158958667,,,,,,
5946,11569,9857.0,9853.0,347,Greater Vision,,,,Upton LLC,2021-04-28 21:30:43.521463,2021-04-28 21:31:28.312252,2.0,5,False,True,13,3960.0,3920.0,0.0938,,13,3203200.0,21166.666666666668,13,3944.0,3944.0,293.0,2687.0,29341920.0,2405.1168412570505,10733.0,94,94,3011.28954,3011.28954,,32028.721999999994,,9.401841072522343,,,,,,
5947,11569,9906.0,9902.0,347,Greater Vision,,,,Upton LLC,2021-04-28 21:30:55.199356,2021-04-28 21:31:30.883584,2.0,5,False,True,14,3960.0,3920.0,0.0938,,14,3449600.0,21166.666666666668,14,14.0,14.0,295.0,2735.0,29762400.0,2416.5323663712056,10829.0,95,95,200.902716,200.902716,,8484.115,,2.367986713994329,,,,,,
5948,11569,9907.0,9903.0,347,Greater Vision,,,,Upton LLC,2021-04-28 21:30:56.090016,2021-04-28 21:31:31.827959,2.0,5,False,True,13,3960.0,3920.0,0.0938,,13,3203200.0,21166.666666666668,13,1166.0,1166.0,293.0,2687.0,29341920.0,2405.1168412570505,10733.0,94,94,1417.1397800000007,1417.1397800000007,,7657.73025,7.04,18.50600287206513,,,,,,
5949,11569,9908.0,9904.0,347,Greater Vision,,,,Upton LLC,2021-04-28 21:30:55.028486,2021-04-28 21:31:30.049796,2.0,5,False,True,11,3960.0,3920.0,0.0938,,11,2710400.0,21166.666666666668,11,4142.0,4142.0,432.0,3769.0,39500400.0,3436.4893902766585,15767.0,110,110,2103.995908000001,2103.995908000001,,12965.7255,7.95,16.227367361741546,,,,,,
5952,11572,9859.0,9855.0,575,Ernest Packaging,,,,Tillman-McGlynn,2021-04-28 21:30:56.195877,2021-04-28 21:30:58.366001,2.0,5,False,True,1,1.0,1560.0,0.085,,1,201.0,20000.0,1,97.0,97.0,97.0,195.0,29507400.0,38.46153846153846,18915.0,1,1,77.1732000000002,77.1732000000002,,22795.0,,0.3385531914893625,,,,,,
5953,11573,9860.0,9856.0,575,USU Equestrian Center,,,,Tillman-McGlynn,2021-04-28 21:30:58.527665,2021-04-28 21:31:01.789986,2.0,5,False,True,2,2.0,4368.0,0.085,,2,3476.0,10000.0,2,80.0,122.0,122.0,520.0,138552960.0,27.47252747252747,31720.0,2,3,14034.383999999998,14034.383999999998,,30134.0,2.1,46.573252804141504,,,,,,
5954,11575,9861.0,9857.0,844,Peak Health and Wellness - CdA ,,,,"Homenick, Moen and Mante",2021-04-28 21:31:01.897684,2021-04-28 21:31:04.906929,2.0,5,False,True,2,4.0,5824.0,0.08,,2,672.0,20000.0,2,29.0,29.0,29.0,140.0,9842560.0,17.17032967032967,1690.0,2,2,482.2272,482.2272,,2316.4266666666585,4.55,20.81771924573488,,,,,,
5955,11575,9862.0,9858.0,844,Peak Health and Wellness - CdA ,,,,"Homenick, Moen and Mante",2021-04-28 21:31:05.018415,2021-04-28 21:31:07.974053,2.0,5,False,True,1,4.0,5824.0,0.08,,1,336.0,20000.0,1,23.0,23.0,23.0,50.0,6697600.0,8.585164835164836,1150.0,1,1,546.5241599999998,546.5241599999998,,490.66666666666487,0.9,111.3840000000004,,,,,,
5956,11576,9864.0,9860.0,844,Tire Rama - CdA,1.0,Auto Related,,"Homenick, Moen and Mante",2021-04-28 21:31:08.114724,2021-04-28 21:31:10.57334,2.0,5,False,True,1,1.0,2700.0,0.08,,1,201.0,20000.0,1,34.0,34.0,34.0,100.0,9180000.0,18.51851851851852,3400.0,1,1,741.7439999999998,741.7439999999998,,592.0579124579133,0.8,125.2823388375419,,,,,,
5957,11577,9866.0,9862.0,474,"840 Midway, Mt. Juliet TN",,,,Rogahn and Sons,2021-04-28 21:31:10.671318,2021-04-28 21:31:14.594814,2.0,5,False,True,6,6.0,,,,6,0.0,0.0,6,611.0,611.0,611.0,220.45,0.0,0.0,54892.05,6,6,0.0,0.0,,109928.028325,,0.0,,,,,,
5958,11580,9883.0,9879.0,118,Reclaim Lumber,62.0,Warehouse (Not Refrigerated),,"Batz, Keebler and Schiller",2021-04-28 21:31:17.095759,2021-04-28 21:31:19.369315,2.0,5,False,True,1,2.0,2295.0,0.1,,1,465.0,15000.0,1,50.0,50.0,50.0,200.0,5737500.0,139.43355119825708,2500.0,4,4,896.6565,896.6565,2145.0,2655.0,2.86,33.77237288135593,,,,,,
