id,option_id,year,total_savings,energy_savings,maintenance_savings,customer_savings,demand_savings,cumulative_cash_flow,customer_cost,demand_cost,total_fixture_cost,total_replacement_cost,total_incentives,net_replacement_cost,total_fixture_cost_no_markup,total_cogs,total_labor_cost,total_recycling_cost,total_shipping_cost,total_misc_cost,total_tax_cost,existing_kwh,proposed_kwh,kwh_proposed_annual_savings,total_savings_per_lamp_life,original_cost_per_year,replacement_cost_per_year,total_savings_per_year,original_energy_cost_per_year,original_maintenance_cost_per_year,replacement_energy_cost_per_year,replacement_maintenance_cost_per_year,energy_savings_per_year,maintenance_savings_per_year,internal_return,payback,product_type,life_years,operating_schedule_id,rate_schedule_id,markup_type,watts_per_product,item_watt_hours_consumed,item_watts,energy_charge,use,active
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1568,753,2,43,425700,215,54.9153,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,6.460296097,1562,753,2,59,8109845,2183,1046.170005,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,12.12121212,1568,753,2,59,9812880,4956,1265.86152,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,12.12121212,1568,753,2,59,221257080,111746,28542.16332,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,12.12121212,1568,753,2,39,3629340,1833,468.18486,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,6,1570,753,2,59,4720000,1180,608.88,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,6,1570,753,2,59,5428000,1357,700.212,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,11.11111111,1148,753,2,33,4847040,2244,625.26816,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1568,753,2,32,1203840,608,155.29536,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,11.11111111,1148,753,2,33,7128000,3300,919.512,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,9.259259259,1148,753,2,48,164125440,75984,21172.18176,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,9.259259259,1148,753,2,72,211040640,97704,27224.24256,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,5.383580081,1562,753,2,72,36377280,9792,4692.66912,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,5.383580081,1562,753,2,43,2076685,559,267.892365,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,0.269179004,1562,753,2,75,1950375,525,251.598375,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,6.460296097,1562,753,2,54,2407320,648,310.54428,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1573,753,2,72,114333120,57744,14748.97248,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,12.12121212,1573,753,2,39,3243240,1638,418.37796,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,12.12121212,1573,753,2,33,784080,396,101.14632,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1573,753,2,43,5448960,2752,702.91584,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1573,753,2,67,795960,402,102.67884,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1573,753,2,191,9076320,4584,1170.84528,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,9.259259259,1148,753,2,43,4736880,2193,611.05752,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,9.259259259,1148,753,2,127,1645920,762,212.32368,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,0.505050505,1573,753,2,60,1425600,720,183.9024,t,t
401,1044,16,1796.49,1796.49,0,,0,21263.97462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,9.259259259,1148,753,2,32,691200,320,89.1648,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,2.283105023,1151,756,2,458,98295960,22442,8944.93236,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,2.283105023,1151,756,2,128,13455360,3072,1224.43776,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,5.383580081,1562,753,2,18,601830,162,77.63607,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,9.259259259,1148,753,2,15,129600,60,16.7184,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,11.11111111,1148,753,2,59,17969040,8319,2318.00616,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1568,753,2,15,356400,180,45.9756,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1568,753,2,215,3405600,1720,439.3224,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,12.12121212,1568,753,2,89,69959340,35333,9024.75486,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1568,753,2,43,425700,215,54.9153,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,6.460296097,1562,753,2,59,8109845,2183,1046.170005,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,12.12121212,1568,753,2,59,9812880,4956,1265.86152,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,12.12121212,1568,753,2,59,221257080,111746,28542.16332,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,12.12121212,1568,753,2,39,3629340,1833,468.18486,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,6,1570,753,2,59,4720000,1180,608.88,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,6,1570,753,2,59,5428000,1357,700.212,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,11.11111111,1148,753,2,33,4847040,2244,625.26816,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1568,753,2,32,1203840,608,155.29536,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,11.11111111,1148,753,2,33,7128000,3300,919.512,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,9.259259259,1148,753,2,48,164125440,75984,21172.18176,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,9.259259259,1148,753,2,72,211040640,97704,27224.24256,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,5.383580081,1562,753,2,72,36377280,9792,4692.66912,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,5.383580081,1562,753,2,43,2076685,559,267.892365,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,0.269179004,1562,753,2,75,1950375,525,251.598375,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,6.460296097,1562,753,2,54,2407320,648,310.54428,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1573,753,2,72,114333120,57744,14748.97248,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,12.12121212,1573,753,2,39,3243240,1638,418.37796,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,12.12121212,1573,753,2,33,784080,396,101.14632,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1573,753,2,43,5448960,2752,702.91584,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1573,753,2,67,795960,402,102.67884,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1573,753,2,191,9076320,4584,1170.84528,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,9.259259259,1148,753,2,43,4736880,2193,611.05752,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,9.259259259,1148,753,2,127,1645920,762,212.32368,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,0.505050505,1573,753,2,60,1425600,720,183.9024,t,t
401,1044,18,628.05,628.05,0,,0,23688.51462,,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,9.259259259,1148,753,2,32,691200,320,89.1648,t,t
401,1044,20,628.05,628.05,0,0,0,24944.61462,0,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,2.283105023,1151,756,2,458,98295960,22442,8944.93236,t,t
401,1044,20,628.05,628.05,0,0,0,24944.61462,0,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,2.283105023,1151,756,2,128,13455360,3072,1224.43776,t,t
401,1044,20,628.05,628.05,0,0,0,24944.61462,0,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,5.383580081,1562,753,2,18,601830,162,77.63607,t,t
401,1044,20,628.05,628.05,0,0,0,24944.61462,0,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,9.259259259,1148,753,2,15,129600,60,16.7184,t,t
401,1044,20,628.05,628.05,0,0,0,24944.61462,0,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,11.11111111,1148,753,2,59,17969040,8319,2318.00616,t,t
401,1044,20,628.05,628.05,0,0,0,24944.61462,0,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1568,753,2,15,356400,180,45.9756,t,t
401,1044,20,628.05,628.05,0,0,0,24944.61462,0,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1568,753,2,215,3405600,1720,439.3224,t,t
401,1044,20,628.05,628.05,0,0,0,24944.61462,0,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,12.12121212,1568,753,2,89,69959340,35333,9024.75486,t,t
401,1044,20,628.05,628.05,0,0,0,24944.61462,0,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,10.1010101,1568,753,2,43,425700,215,54.9153,t,t
401,1044,20,628.05,628.05,0,0,0,24944.61462,0,0,6112.615384615385,9993.865384615385,2514,7479.865384615379,3973.2,7854.45,3881,0,0,0,0,3219061.125,3201352.485,17708.64000000013,34012.3,408564.2670449999,406767.772485,1796.49456,408564.2670449999,0,406767.772485,0,1796.49456,0,20,4.16,ExistingLighting,6.460296097,1562,753,2,59,8109845,2183,1046.170005,t,t
